date,id,YOLL1,YOLL2,YOLL3,humrel,meantemp,maxtemp,mintemp,o3,year,month,week,YLL,month_mean,yll_total,HW,HW_lag1,HW_lag2,HW_lag3,o3_lag1,o3_lag2,o3_lag3,HW_lag0_2,no2,no2_lag1,no2_lag2,no2_lag3,total_death
7/29/1991,151,960.65,872.24,491.07,48.9,22.67,28.2,14.2,14.5833,2,2,9,2323.96,21.39427,2323.96,0,0,0,0,15.41667,16.66667,20.41667,0,23.76281,15.42031,16.48531,38.73938,33
7/30/1991,152,1030.92,873.62,839.08,49.8,23.64,28.2,17.4,26.087,2,2,9,2743.62,21.39427,2743.62,0,0,0,0,14.58333,15.41667,16.66667,0,24.53938,23.76281,15.42031,16.48531,38
7/31/1991,153,1092.19,533.03,565.15,66.5,21.65,25.3,17.5,27.8261,2,2,9,2190.37,21.39427,2190.37,0,0,0,0,26.08696,14.58333,15.41667,0,30.3525,24.53938,23.76281,15.42031,34
8/1/1991,154,1187.24,1052.15,292.21,63.8,22.39,26.4,19.2,32.5,2,3,9,2531.6,20.58781,2531.6,0,0,0,0,27.82609,26.08696,14.58333,0,41.62375,30.3525,24.53938,23.76281,36
8/2/1991,155,957.06,928.72,428.84,56.2,21.47,26.2,17.3,18.3333,2,3,9,2314.62,20.58781,2314.62,0,0,0,0,32.5,27.82609,26.08696,0,29.42063,41.62375,30.3525,24.53938,32
8/3/1991,156,1451,523.67,504.6,61.2,21.87,27,15.7,25.4167,2,3,10,2479.27,20.58781,2479.27,0,0,0,0,18.33333,32.5,27.82609,0,26.02594,29.42063,41.62375,30.3525,36
8/4/1991,157,631.86,580.98,484.18,77.5,19.34,22,17.3,15.8333,2,3,10,1697.02,20.58781,1697.02,0,0,0,0,25.41667,18.33333,32.5,0,23.58531,26.02594,29.42063,41.62375,26
8/5/1991,158,725.01,411.61,425.4,82.8,16.8,18.1,15.4,5,2,3,10,1562.02,20.58781,1562.02,0,0,0,0,15.83333,25.41667,18.33333,0,20.16844,23.58531,26.02594,29.42063,23
8/6/1991,159,1547.42,713.79,230.01,71.5,19.1,23.7,15.4,10,2,3,10,2491.22,20.58781,2491.22,0,0,0,0,5,15.83333,25.41667,0,33.5475,20.16844,23.58531,26.02594,36
8/7/1991,160,950.88,343.48,832.75,73.4,20.1,26.8,14,5.65217,2,3,10,2127.11,20.58781,2127.11,0,0,0,0,10,5,15.83333,0,31.92781,33.5475,20.16844,23.58531,32
8/8/1991,161,920.12,344.65,416.89,67.5,22,27.1,15.5,13.4783,2,3,10,1681.66,20.58781,1681.66,0,0,0,0,5.652174,10,5,0,32.08313,31.92781,33.5475,20.16844,24
8/9/1991,162,1095.32,630.57,618.34,82.2,19.7,23.9,16.5,13.4783,2,3,10,2344.23,20.58781,2344.23,0,0,0,0,13.47826,5.652174,10,0,36.565,32.08313,31.92781,33.5475,34
8/10/1991,163,996.01,595.24,306.06,89.3,18.19,20.4,16.6,20.8333,2,3,11,1897.31,20.58781,1897.31,0,0,0,0,13.47826,13.47826,5.652174,0,26.98,36.565,32.08313,31.92781,25
8/11/1991,164,977.42,737.37,699.07,83.7,19.31,23.9,16.1,19.5833,2,3,11,2413.86,20.58781,2413.86,0,0,0,0,20.83333,13.47826,13.47826,0,20.78969,26.98,36.565,32.08313,36
8/12/1991,165,1490.89,802.74,1096.03,71.8,21.6,27.4,14.1,17.9167,2,3,11,3389.66,20.58781,3389.66,0,0,0,0,19.58333,20.83333,13.47826,0,32.17188,20.78969,26.98,36.565,47
8/13/1991,166,1020.1,882.36,652.63,67.8,23.78,29.2,18.6,17.8261,2,3,11,2555.09,20.58781,2555.09,0,0,0,0,17.91667,19.58333,20.83333,0,36.40969,32.17188,20.78969,26.98,37
8/14/1991,167,673.76,423.27,971.84,64.9,24.1,28.7,19.9,25.4167,2,3,11,2068.87,20.58781,2068.87,0,0,0,0,17.82609,17.91667,19.58333,0,34.67906,36.40969,32.17188,20.78969,28
8/15/1991,168,961.63,961.71,431.79,63.9,24.28,28.6,18.5,52.5,2,3,11,2355.13,20.58781,2355.13,0,0,0,0,25.41667,17.82609,17.91667,0,37.23063,34.67906,36.40969,32.17188,34
8/16/1991,169,968.29,560.11,514.78,72.2,22.81,25.2,19.5,28.3333,2,3,11,2043.18,20.58781,2043.18,0,0,0,0,52.5,25.41667,17.82609,0,36.40969,37.23063,34.67906,36.40969,29
8/17/1991,170,862.75,509.6,589.29,65.5,24.53,30.6,18.4,53.0435,2,3,12,1961.64,20.58781,1961.64,1,0,0,0,28.33333,52.5,25.41667,0.3333333,33.96906,36.40969,37.23063,34.67906,28
8/18/1991,171,790.2,757.67,546.49,71.4,21.99,24.2,19.9,37.9167,2,3,12,2094.36,20.58781,2094.36,0,1,0,0,53.04348,28.33333,52.5,0.3333333,20.67489,33.96906,36.40969,37.23063,31
8/19/1991,172,663.72,740.06,414.29,66.7,18.49,20.5,14.7,12.9167,2,3,12,1818.07,20.58781,1818.07,0,0,1,0,37.91667,53.04348,28.33333,0.3333333,21.87687,20.67489,33.96906,36.40969,26
8/20/1991,173,949.24,223.67,315.85,61.2,18.91,23.3,12.4,13.75,2,3,12,1488.76,20.58781,1488.76,0,0,0,1,12.91667,37.91667,53.04348,0,24.6725,21.87687,20.67489,33.96906,22
8/21/1991,174,1306.82,774.65,715.5,90.8,16.13,18.6,14.8,2.91667,2,3,12,2796.97,20.58781,2796.97,0,0,0,0,13.75,12.91667,37.91667,0,22.8975,24.6725,21.87687,20.67489,41
8/22/1991,175,595.35,906.45,821.58,75.8,19.89,25.5,14.5,22.9167,2,3,12,2323.38,20.58781,2323.38,0,0,0,0,2.916667,13.75,12.91667,0,34.33467,22.8975,24.6725,21.87687,34
8/23/1991,176,1355.11,574.75,409.54,68.5,17.22,20.6,13.8,15,2,3,12,2339.4,20.58781,2339.4,0,0,0,0,22.91667,2.916667,13.75,0,28.66239,34.33467,22.8975,24.6725,33
8/24/1991,177,1009.13,467.09,702.75,59.6,16.37,21,10.5,13.75,2,3,13,2178.97,20.58781,2178.97,0,0,0,0,15,22.91667,2.916667,0,23.54094,28.66239,34.33467,22.8975,32
8/25/1991,178,1210.78,812.75,584.56,67,18.35,25.2,10.5,22.9167,2,3,13,2608.09,20.58781,2608.09,0,0,0,0,13.75,15,22.91667,0,23.69625,23.54094,28.66239,34.33467,37
8/26/1991,179,1116.47,521.47,495.39,68.4,23.61,28,18.8,53.3333,2,3,13,2133.33,20.58781,2133.33,0,0,0,0,22.91667,13.75,15,0,35.77011,23.69625,23.54094,28.66239,31
8/27/1991,180,1214.1,1030.76,811.42,63.7,26.27,30.1,22.9,63.75,2,3,13,3056.28,20.58781,3056.28,1,0,0,0,53.33333,22.91667,13.75,0.3333333,37.25281,35.77011,23.69625,23.54094,44
8/28/1991,181,901.88,552.64,724.65,74.3,24.28,28.1,20,36.25,2,3,13,2179.17,20.58781,2179.17,0,1,0,0,63.75,53.33333,22.91667,0.3333333,46.21656,37.25281,35.77011,23.69625,33
8/29/1991,182,959.31,530.85,1113.84,66.8,23.4,28.9,16,22.0833,2,3,13,2604,20.58781,2604,0,0,1,0,36.25,63.75,53.33333,0.3333333,47.25359,46.21656,37.25281,35.77011,36
8/30/1991,183,1377.37,616.11,831.64,74.5,23.88,30.6,20.5,36.6667,2,3,13,2825.12,20.58781,2825.12,1,0,0,1,22.08333,36.25,63.75,0.3333333,33.80217,47.25359,46.21656,37.25281,40
8/31/1991,184,961.52,620.92,829.44,67,17.35,21.1,9.3,21.6667,2,3,13,2411.88,20.58781,2411.88,0,1,0,0,36.66667,22.08333,36.25,0.3333333,18.85938,33.80217,47.25359,46.21656,37
6/1/1992,185,1253.23,290.06,500.33,86.4,14.94,17.9,11.6,14.5833,3,1,1,2043.62,19.30185,2043.62,0,0,1,0,21.66667,36.66667,22.08333,0.3333333,22.76438,18.85938,33.80217,47.25359,31
6/2/1992,186,896.25,428.51,750.77,70.6,16.5,22.9,8.2,18.3333,3,1,1,2075.53,19.30185,2075.53,0,0,0,1,14.58333,21.66667,36.66667,0,26.51406,22.76438,18.85938,33.80217,29
6/3/1992,187,977.38,774.44,749.72,58.6,18.74,23.3,14.2,20,3,1,1,2501.54,19.30185,2501.54,0,0,0,0,18.33333,14.58333,21.66667,0,25.53781,26.51406,22.76438,18.85938,35
6/4/1992,188,1109.08,881.33,715.61,54.6,16.75,19.3,14,18.75,3,1,1,2706.02,19.30185,2706.02,0,0,0,0,20,18.33333,14.58333,0,23.2525,25.53781,26.51406,22.76438,40
6/5/1992,189,1144.15,762.48,673.68,57.7,17.93,23,12.2,23.75,3,1,1,2580.31,19.30185,2580.31,0,0,0,0,18.75,20,18.33333,0,20.35076,23.2525,25.53781,26.51406,37
6/6/1992,190,817.13,874.54,646.51,84.8,17.29,21.7,13.8,15.8333,3,1,1,2338.18,19.30185,2338.18,0,0,0,0,23.75,18.75,20,0,15.48688,20.35076,23.2525,25.53781,34
6/7/1992,191,1061.29,488.39,692.66,85.6,20.01,24.5,15.9,25,3,1,1,2242.34,19.30185,2242.34,0,0,0,0,15.83333,23.75,18.75,0,22.58688,15.48688,20.35076,23.2525,34
6/8/1992,192,1355.13,580.5,996.47,71.7,21.55,25.5,18,34.1667,3,1,2,2932.1,19.30185,2932.1,0,0,0,0,25,15.83333,23.75,0,27.31281,22.58688,15.48688,20.35076,40
6/9/1992,193,1114.84,488.88,667.69,54.3,17.88,21.5,13.6,22.9167,3,1,2,2271.41,19.30185,2271.41,0,0,0,0,34.16667,25,15.83333,0,25.86429,27.31281,22.58688,15.48688,32
6/10/1992,194,1008.49,930.9,659.95,59.5,13.93,18.5,8.2,17.3913,3,1,2,2599.34,19.30185,2599.34,0,0,0,0,22.91667,34.16667,25,0,27.31281,25.86429,27.31281,22.58688,39
6/11/1992,195,1242.45,630.99,187.78,58.9,17.51,23.2,8.9,15.8333,3,1,2,2061.22,19.30185,2061.22,0,0,0,0,17.3913,22.91667,34.16667,0,35.34469,27.31281,25.86429,27.31281,31
6/12/1992,196,1327.82,393.82,442.24,58.2,20.33,25.8,14,33.3333,3,1,2,2163.88,19.30185,2163.88,0,0,0,0,15.83333,17.3913,22.91667,0,40.98031,35.34469,27.31281,25.86429,32
6/13/1992,197,684.33,476.99,653.19,64.1,21.25,26,16.3,49.1667,3,1,2,1814.51,19.30185,1814.51,0,0,0,0,33.33333,15.83333,17.3913,0,38.34,40.98031,35.34469,27.31281,27
6/14/1992,198,1399.03,769.55,829.45,62.9,18.61,24.5,14.5,21.6667,3,1,2,2998.03,19.30185,2998.03,0,0,0,0,49.16667,33.33333,15.83333,0,23.71844,38.34,40.98031,35.34469,43
6/15/1992,199,995.54,565.66,938.28,46.9,14.88,19.1,10.3,20.4167,3,1,3,2499.48,19.30185,2499.48,0,0,0,0,21.66667,49.16667,33.33333,0,27.77875,23.71844,38.34,40.98031,34
6/16/1992,200,791.78,479.71,635.39,56.7,17.09,22.9,8.6,15,3,1,3,1906.88,19.30185,1906.88,0,0,0,0,20.41667,21.66667,49.16667,0,36.45406,27.77875,23.71844,38.34,29
6/17/1992,201,1486.76,759.45,689.19,54.2,21.02,27.4,11.7,40,3,1,3,2935.4,19.30185,2935.4,0,0,0,0,15,20.41667,21.66667,0,41.29094,36.45406,27.77875,23.71844,42
6/18/1992,202,1469.75,868.67,881.98,63.3,22.68,28.1,18,56.25,3,1,3,3220.4,19.30185,3220.4,0,0,0,0,40,15,20.41667,0,45.90594,41.29094,36.45406,27.77875,44
6/19/1992,203,780.41,278.3,422.45,82.7,20.74,24.4,18.4,28.3333,3,1,3,1481.16,19.30185,1481.16,0,0,0,0,56.25,40,15,0,45.10719,45.90594,41.29094,36.45406,21
6/20/1992,204,1248.02,364.11,1021.82,86.8,15.67,18.9,13.6,5.41667,3,1,3,2633.95,19.30185,2633.95,0,0,0,0,28.33333,56.25,40,0,16.59625,45.10719,45.90594,41.29094,37
6/21/1992,205,1194.08,729,758.9,81.5,13.58,16.4,12,5,3,1,3,2681.98,19.30185,2681.98,0,0,0,0,5.416667,28.33333,56.25,0,11.13813,16.59625,45.10719,45.90594,37
6/22/1992,206,772.39,592.34,1131.57,75.8,13,16.7,10,5.41667,3,1,4,2496.3,19.30185,2496.3,0,0,0,0,5,5.416667,28.33333,0,13.06844,11.13813,16.59625,45.10719,35
6/23/1992,207,1178.18,675.53,616.27,54.7,15.15,19.9,9.7,12.5,3,1,4,2469.98,19.30185,2469.98,0,0,0,0,5.416667,5,5.416667,0,27.02438,13.06844,11.13813,16.59625,35
6/24/1992,208,1472.27,861.7,646.07,69.3,14.94,19.1,10.7,20,3,1,4,2980.04,19.30185,2980.04,0,0,0,0,12.5,5.416667,5,0,22.25406,27.02438,13.06844,11.13813,42
6/25/1992,209,1048.67,985.97,627.2,75.7,16.03,20.6,12.9,15.4167,3,1,4,2661.84,19.30185,2661.84,0,0,0,0,20,12.5,5.416667,0,40.84719,22.25406,27.02438,13.06844,38
6/26/1992,210,1158.74,1016.01,604.96,64,18.44,24.8,12,18.75,3,1,4,2779.71,19.30185,2779.71,0,0,0,0,15.41667,20,12.5,0,37.89625,40.84719,22.25406,27.02438,40
6/27/1992,211,862.8,787.47,739.29,59,20.35,26.5,13.1,22.0833,3,1,4,2389.56,19.30185,2389.56,0,0,0,0,18.75,15.41667,20,0,33.32563,37.89625,40.84719,22.25406,33
6/28/1992,212,434.73,700.51,594.55,59.5,20.36,25.4,14.3,17.5,3,1,4,1729.79,19.30185,1729.79,0,0,0,0,22.08333,18.75,15.41667,0,23.075,33.32563,37.89625,40.84719,24
6/29/1992,213,1527.29,756.12,1003.9,57.8,21.47,26.1,16.2,40.8333,3,1,5,3287.31,19.30185,3287.31,0,0,0,0,17.5,22.08333,18.75,0,39.71563,23.075,33.32563,37.89625,47
6/30/1992,214,941.06,949.41,927.92,71.4,18.53,22.3,14.5,26.25,3,1,5,2818.39,19.30185,2818.39,0,0,0,0,40.83333,17.5,22.08333,0,34.32406,39.71563,23.075,33.32563,39
7/1/1992,215,1075.27,709.72,559.09,56.6,16.68,20.1,12.6,13.75,3,2,5,2344.08,21.39427,2344.08,0,0,0,0,26.25,40.83333,17.5,0,19.21437,34.32406,39.71563,23.075,33
7/2/1992,216,1309.72,606.53,641.32,56.9,16.25,22.5,7.5,8.75,3,2,5,2557.57,21.39427,2557.57,0,0,0,0,13.75,26.25,40.83333,0,24.36188,19.21437,34.32406,39.71563,37
7/3/1992,217,1009.01,498.66,719.57,60.1,16.5,20.1,12.5,10.8333,3,2,5,2227.24,21.39427,2227.24,0,0,0,0,8.75,13.75,26.25,0,23.23031,24.36188,19.21437,34.32406,33
7/4/1992,218,1125.66,928.26,961.96,87.8,16.76,21.2,14,17.5,3,2,5,3015.88,21.39427,3015.88,0,0,0,0,10.83333,8.75,13.75,0,23.94031,23.23031,24.36188,19.21437,45
7/5/1992,219,2059.77,802.82,774.15,77.2,18.16,21.2,15,19.1667,3,2,5,3636.74,21.39427,3636.74,0,0,0,0,17.5,10.83333,8.75,0,22.09875,23.94031,23.23031,24.36188,52
7/8/1992,222,471.54,706.2,526.46,72.1,20.07,24.5,15.1,22.5,3,2,6,1704.2,21.39427,1704.2,0,0,0,0,,,19.16667,0,30.57438,25.49344,20.81187,22.09875,25
7/9/1992,223,649.69,636.61,515.38,81,19.93,22.9,17.1,26.25,3,2,6,1801.68,21.39427,1801.68,0,0,0,0,22.5,,,0,29.77563,30.57438,25.49344,20.81187,24
7/10/1992,224,1084.79,756.37,661.86,71.6,20.39,24.2,16.4,15.4167,3,2,6,2503.02,21.39427,2503.02,0,0,0,0,26.25,22.5,,0,27.82313,29.77563,30.57438,25.49344,34
7/11/1992,225,806.93,716.13,650.26,74.2,19.79,24.4,13.9,16.25,3,2,6,2173.32,21.39427,2173.32,0,0,0,0,15.41667,26.25,22.5,0,21.01156,27.82313,29.77563,30.57438,30
7/12/1992,226,884.43,775.94,875.93,78,18.06,21.7,13.9,13.75,3,2,6,2536.3,21.39427,2536.3,0,0,0,0,16.25,15.41667,26.25,0,14.2,21.01156,27.82313,29.77563,36
7/13/1992,227,1608.54,795.27,500.88,78,19,24.9,15,13.3333,3,2,7,2904.69,21.39427,2904.69,0,0,0,0,13.75,16.25,15.41667,0,26.20344,14.2,21.01156,27.82313,41
7/14/1992,228,738.89,825.61,538.48,86,17.77,18.9,15.5,5.83333,3,2,7,2102.98,21.39427,2102.98,0,0,0,0,13.33333,13.75,16.25,0,29.55375,26.20344,14.2,21.01156,30
7/15/1992,229,917.65,693.24,733.43,72.5,19.46,25.4,15.3,11.6667,3,2,7,2344.32,21.39427,2344.32,0,0,0,0,5.833333,13.33333,13.75,0,33.96906,29.55375,26.20344,14.2,35
7/16/1992,230,858.77,451.08,611.51,48.5,19.43,25,10.9,14.1667,3,2,7,1921.36,21.39427,1921.36,0,0,0,0,11.66667,5.833333,13.33333,0,27.82313,33.96906,29.55375,26.20344,29
7/17/1992,231,1721.25,588.18,807.92,81,20.09,22.6,17.3,23.75,3,2,7,3117.35,21.39427,3117.35,0,0,0,0,14.16667,11.66667,5.833333,0,35.96594,27.82313,33.96906,29.55375,43
7/18/1992,232,990.73,797.56,858.11,86,20.4,25.7,17.5,18.75,3,2,7,2646.4,21.39427,2646.4,0,0,0,0,23.75,14.16667,11.66667,0,26.27,35.96594,27.82313,33.96906,36
7/19/1992,233,1079.74,492.7,504.79,70.7,19.67,24.1,15.1,14.5833,3,2,7,2077.23,21.39427,2077.23,0,0,0,0,18.75,23.75,14.16667,0,15.42031,26.27,35.96594,27.82313,30
7/20/1992,234,1088.91,583.35,829.6,73.9,22.4,27.6,17,28.6957,3,2,8,2501.86,21.39427,2501.86,0,0,0,0,14.58333,18.75,23.75,0,26.31437,15.42031,26.27,35.96594,35
7/22/1992,236,416.19,469.02,654.88,61.8,16.35,21.7,9.5,12.9167,3,2,8,1540.09,21.39427,1540.09,0,0,0,0,15.41667,28.69565,14.58333,0,26.82469,21.89906,26.31437,15.42031,23
7/23/1992,237,1219.06,1297.91,525.41,70.5,18.08,22.5,14.2,17.5,3,2,8,3042.38,21.39427,3042.38,0,0,0,0,12.91667,15.41667,28.69565,0,30.00522,26.82469,21.89906,26.31437,43
7/24/1992,238,1083.69,576.76,777.17,68.5,19.95,25.9,13.1,21.25,3,2,8,2437.62,21.39427,2437.62,0,0,0,0,17.5,12.91667,15.41667,0,32.26062,30.00522,26.82469,21.89906,34
7/25/1992,239,1039.53,1129.79,1241.65,73.6,21.12,25.4,15.1,32.9167,3,2,8,3410.97,21.39427,3410.97,0,0,0,0,21.25,17.5,12.91667,0,28.13375,32.26062,30.00522,26.82469,48
7/26/1992,240,1243.19,668.94,629.49,81.2,21.2,25,18.8,32.0833,3,2,8,2541.62,21.39427,2541.62,0,0,0,0,32.91667,21.25,17.5,0,24.36188,28.13375,32.26062,30.00522,36
7/27/1992,241,1269.16,881,468.58,73.2,21.08,23.7,18.4,21.25,3,2,9,2618.74,21.39427,2618.74,0,0,0,0,32.08333,32.91667,21.25,0,22.80875,24.36188,28.13375,32.26062,39
7/28/1992,242,1350.46,346.84,773.95,67.1,19.3,23.5,13.9,12.0833,3,2,9,2471.25,21.39427,2471.25,0,0,0,0,21.25,32.08333,32.91667,0,9.7625,22.80875,24.36188,28.13375,35
7/29/1992,243,933.46,547.43,600.99,67.3,19.82,23.7,16,19.1667,3,2,9,2081.88,21.39427,2081.88,0,0,0,0,12.08333,21.25,32.08333,0,24.32859,9.7625,22.80875,24.36188,28
7/30/1992,244,876.25,708.64,1047.83,62.6,17.48,22.5,11.9,13.3333,3,2,9,2632.72,21.39427,2632.72,0,0,0,0,19.16667,12.08333,21.25,0,25.69312,24.32859,9.7625,22.80875,38
7/31/1992,245,1507.49,1033.14,728.97,81.3,15.63,18.2,13.2,5.83333,3,2,9,3269.6,21.39427,3269.6,0,0,0,0,13.33333,19.16667,12.08333,0,22.14313,25.69312,24.32859,9.7625,44
8/1/1992,246,1146.72,871.46,672.43,80.6,16.43,20.4,14.2,15.4167,3,3,9,2690.61,20.58781,2690.61,0,0,0,0,5.833333,13.33333,19.16667,0,21.655,22.14313,25.69312,24.32859,38
8/2/1992,247,1263.09,414.12,303,77.6,19.38,22.8,14.9,30,3,3,9,1980.21,20.58781,1980.21,0,0,0,0,15.41667,5.833333,13.33333,0,19.36969,21.655,22.14313,25.69312,28
8/3/1992,248,778.45,1093.32,987.35,76,20.29,23.5,16.4,30.8333,3,3,10,2859.12,20.58781,2859.12,0,0,0,0,30,15.41667,5.833333,0,30.72969,19.36969,21.655,22.14313,40
8/4/1992,249,720.27,607.45,703.5,90.8,17.64,19.2,15.5,11.25,3,3,10,2031.22,20.58781,2031.22,0,0,0,0,30.83333,30,15.41667,0,38.76156,30.72969,19.36969,21.655,28
8/5/1992,250,1012.73,404.66,567.6,71.6,17.44,22,12.8,10.8333,3,3,10,1984.99,20.58781,1984.99,0,0,0,0,11.25,30.83333,30,0,22.45375,38.76156,30.72969,19.36969,28
8/7/1992,252,750.74,912.64,385.56,65.8,20.38,25.3,14.6,22.5,3,3,10,2048.94,20.58781,2048.94,0,0,0,0,15.83333,10.83333,11.25,0,40.33688,28.64406,22.45375,38.76156,29
8/8/1992,253,1171.45,593.25,668.34,65.9,21.1,26.1,16.1,36.6667,3,3,10,2433.04,20.58781,2433.04,0,0,0,0,22.5,15.83333,10.83333,0,30.24156,40.33688,28.64406,22.45375,35
8/9/1992,254,867.55,456.49,1092.36,81.8,20.79,24.6,17.6,27.0833,3,3,10,2416.4,20.58781,2416.4,0,0,0,0,36.66667,22.5,15.83333,0,20.47906,30.24156,40.33688,28.64406,35
8/10/1992,255,1547.12,660.29,714.11,80.8,21.19,24.4,18.2,25.4167,3,3,11,2921.52,20.58781,2921.52,0,0,0,0,27.08333,36.66667,22.5,0,32.06094,20.47906,30.24156,40.33688,42
8/11/1992,256,1214.1,689.87,893.68,69.1,19.83,22.5,13.3,22.0833,3,3,11,2797.65,20.58781,2797.65,0,0,0,0,25.41667,27.08333,36.66667,0,26.95781,32.06094,20.47906,30.24156,40
8/12/1992,257,1180.18,576.94,619.88,68.5,14.08,18.4,9,11.6667,3,3,11,2377,20.58781,2377,0,0,0,0,22.08333,25.41667,27.08333,0,23.75413,26.95781,32.06094,20.47906,35
8/13/1992,258,1197.67,536.03,614.61,70.5,14.9,19.3,7.7,10.8333,3,3,11,2348.31,20.58781,2348.31,0,0,0,0,11.66667,22.08333,25.41667,0,30.04188,23.75413,26.95781,32.06094,36
8/14/1992,259,287.22,668.07,861.18,71.8,16.53,20.6,12.1,7.91667,3,3,11,1816.47,20.58781,1816.47,0,0,0,0,10.83333,11.66667,22.08333,0,36.58719,30.04188,23.75413,26.95781,26
8/15/1992,260,1323.19,573.8,382.87,66.8,18.98,23.2,12.9,14.5833,3,3,11,2279.86,20.58781,2279.86,0,0,0,0,7.916667,10.83333,11.66667,0,30.10844,36.58719,30.04188,23.75413,32
8/16/1992,261,703.7,673.23,680.95,74,18.71,22.6,14.7,17.0833,3,3,11,2057.88,20.58781,2057.88,0,0,0,0,14.58333,7.916667,10.83333,0,19.01469,30.10844,36.58719,30.04188,31
8/17/1992,262,1169.02,723.18,782.61,78.9,20.25,23.9,16.7,19.5833,3,3,12,2674.81,20.58781,2674.81,0,0,0,0,17.08333,14.58333,7.916667,0,26.04812,19.01469,30.10844,36.58719,37
8/19/1992,264,1111.3,633.23,1014.88,66.5,17.96,21.4,13.3,22.9167,3,3,12,2759.41,20.58781,2759.41,0,0,0,0,23.75,19.58333,17.08333,0,27.46812,34.63469,26.04812,19.01469,40
8/20/1992,265,1197.6,635.92,678.42,75.9,13.3,15.8,11,6.25,3,3,12,2511.94,20.58781,2511.94,0,0,0,0,22.91667,23.75,19.58333,0,19.3475,27.46812,34.63469,26.04812,36
8/21/1992,266,1258.68,806.45,474.67,70.8,17.3,23.9,9.2,14.1667,3,3,12,2539.8,20.58781,2539.8,0,0,0,0,6.25,22.91667,23.75,0,29.44281,19.3475,27.46812,34.63469,34
8/22/1992,267,998.68,1012.85,779.48,74.3,19.9,24.5,15.4,21.25,3,3,12,2791.01,20.58781,2791.01,0,0,0,0,14.16667,6.25,22.91667,0,32.88187,29.44281,19.3475,27.46812,40
8/23/1992,268,1082.14,917.91,931.58,74.1,21.83,27.1,15.5,20,3,3,12,2931.63,20.58781,2931.63,0,0,0,0,21.25,14.16667,6.25,0,34.83437,32.88187,29.44281,19.3475,43
8/24/1992,269,804.51,588.39,918.76,70.2,22.78,27.5,16.2,37.0833,3,3,13,2311.66,20.58781,2311.66,0,0,0,0,20,21.25,14.16667,0,38.56187,34.83437,32.88187,29.44281,31
8/25/1992,270,437.32,704.11,867.32,75.3,24.35,29.1,19.8,35.8333,3,3,13,2008.75,20.58781,2008.75,0,0,0,0,37.08333,20,21.25,0,42.62219,38.56187,34.83437,32.88187,31
8/26/1992,271,1295.68,857.14,424.63,76.7,24.95,29.2,20.2,33.75,3,3,13,2577.45,20.58781,2577.45,0,0,0,0,35.83333,37.08333,20,0,42.26719,42.62219,38.56187,34.83437,36
8/27/1992,272,1068.1,556.76,668.46,83.1,21.09,25.1,17.3,12.9167,3,3,13,2293.32,20.58781,2293.32,0,0,0,0,33.75,35.83333,37.08333,0,34.92313,42.26719,42.62219,38.56187,33
8/28/1992,273,1209.66,628.13,783.89,88.4,17.1,19.3,15.4,1.25,3,3,13,2621.68,20.58781,2621.68,0,0,0,0,12.91667,33.75,35.83333,0,16.74713,34.92313,42.26719,42.62219,37
8/29/1992,274,735.41,440.09,486.38,76.4,18.06,23.2,14.7,19.1304,3,3,13,1661.88,20.58781,1661.88,0,0,0,0,1.25,12.91667,33.75,0,16.26344,16.74713,34.92313,42.26719,25
8/30/1992,275,1126.52,671.48,520.76,79.5,17.33,19.9,12.5,21.25,3,3,13,2318.76,20.58781,2318.76,0,0,0,0,19.13043,1.25,12.91667,0,17.08438,16.26344,16.74713,34.92313,34
8/31/1992,276,1151.08,268.71,658.25,70.7,16.83,19.8,12.2,13.75,3,3,13,2078.04,20.58781,2078.04,0,0,0,0,21.25,19.13043,1.25,0,22.87531,17.08438,16.26344,16.74713,30
6/1/1993,277,1210.22,683.23,1257.34,83.2,10.37,12.9,7.7,16.6667,4,1,1,3150.79,19.30185,3150.79,0,0,0,0,13.75,21.25,19.13043,0,32.52687,22.87531,17.08438,16.26344,43
6/2/1993,278,1751.92,814.16,362.11,63.3,12.37,17.7,6.2,17.0833,4,1,1,2928.19,19.30185,2928.19,0,0,0,0,16.66667,13.75,21.25,0,33.83594,32.52687,22.87531,17.08438,40
6/3/1993,279,910.75,954.3,950.89,66.9,12.8,16.7,8.6,10,4,1,1,2815.94,19.30185,2815.94,0,0,0,0,17.08333,16.66667,13.75,0,35.12281,33.83594,32.52687,22.87531,41
6/4/1993,280,1134.17,658.57,974.86,61.8,13.25,17.7,8.5,10,4,1,1,2767.6,19.30185,2767.6,0,0,0,0,10,17.08333,16.66667,0,34.65688,35.12281,33.83594,32.52687,40
6/5/1993,281,767.82,484.18,845.19,69.3,13.62,18.5,6.3,19.5833,4,1,1,2097.19,19.30185,2097.19,0,0,0,0,10,10,17.08333,0,29.59813,34.65688,35.12281,33.83594,29
6/6/1993,282,764.15,412.62,948.21,81.3,12,14.1,10.3,18.75,4,1,1,2124.98,19.30185,2124.98,0,0,0,0,19.58333,10,10,0,22.05437,29.59813,34.65688,35.12281,30
6/7/1993,283,996.13,686.96,878.85,79.1,14.42,20.6,8.4,12.5,4,1,1,2561.94,19.30185,2561.94,0,0,0,0,18.75,19.58333,10,0,48.87424,22.05437,29.59813,34.65688,36
